01/05/2025 16:26:55 Training is starting...
02/05/2025 03:24:23 Epoch 374 train_f_rmse: 0.01976645
02/05/2025 03:24:23 Epoch 374 lr-Adam: 0.00028147
02/05/2025 03:24:23 Epoch 374 val_e_rmse: 0.00136571
02/05/2025 03:24:23 Epoch 374 val_f_rmse: 0.04984501
02/05/2025 03:26:09 Epoch 375 val_loss: 2.58698368
02/05/2025 03:26:09 Epoch 375 train_e: 0.00076912
02/05/2025 03:26:09 Epoch 375 train_f: 0.02012192
02/05/2025 03:26:09 Epoch 375 train_e_rmse: 0.00076912
02/05/2025 03:26:09 Epoch 375 train_f_rmse: 0.02012192
02/05/2025 03:26:09 Epoch 375 lr-Adam: 0.00028147
02/05/2025 03:26:09 Epoch 375 val_e_rmse: 0.00089812
02/05/2025 03:26:09 Epoch 375 val_f_rmse: 0.05010328
02/05/2025 03:27:55 Epoch 376 val_loss: 2.55443859
02/05/2025 03:27:55 Epoch 376 train_e: 0.00109920
02/05/2025 03:27:55 Epoch 376 train_f: 0.01882467
02/05/2025 03:27:55 Epoch 376 train_e_rmse: 0.00109920
02/05/2025 03:27:55 Epoch 376 train_f_rmse: 0.01882467
02/05/2025 03:27:55 Epoch 376 lr-Adam: 0.00028147
02/05/2025 03:27:55 Epoch 376 val_e_rmse: 0.00082539
02/05/2025 03:27:55 Epoch 376 val_f_rmse: 0.04976869
02/05/2025 03:29:41 Epoch 377 val_loss: 2.55243325
02/05/2025 03:29:41 Epoch 377 train_e: 0.00102399
02/05/2025 03:29:41 Epoch 377 train_f: 0.01915584
02/05/2025 03:29:41 Epoch 377 train_e_rmse: 0.00102399
02/05/2025 03:29:41 Epoch 377 train_f_rmse: 0.01915584
02/05/2025 03:29:41 Epoch 377 lr-Adam: 0.00028147
02/05/2025 03:29:41 Epoch 377 val_e_rmse: 0.00129481
02/05/2025 03:29:41 Epoch 377 val_f_rmse: 0.04974101
02/05/2025 03:31:28 Epoch 378 val_loss: 2.55428553
02/05/2025 03:31:28 Epoch 378 train_e: 0.00143853
02/05/2025 03:31:28 Epoch 378 train_f: 0.01881872
02/05/2025 03:31:28 Epoch 378 train_e_rmse: 0.00143853
02/05/2025 03:31:28 Epoch 378 train_f_rmse: 0.01881872
02/05/2025 03:31:28 Epoch 378 lr-Adam: 0.00028147
02/05/2025 03:31:28 Epoch 378 val_e_rmse: 0.00087674
02/05/2025 03:31:28 Epoch 378 val_f_rmse: 0.04978747
02/05/2025 03:33:15 Epoch 379 val_loss: 2.55635619
02/05/2025 03:33:15 Epoch 379 train_e: 0.00069547
02/05/2025 03:33:15 Epoch 379 train_f: 0.01674382
02/05/2025 03:33:15 Epoch 379 train_e_rmse: 0.00069547
02/05/2025 03:33:15 Epoch 379 train_f_rmse: 0.01674382
02/05/2025 03:33:15 Epoch 379 lr-Adam: 0.00028147
02/05/2025 03:33:15 Epoch 379 val_e_rmse: 0.00082564
02/05/2025 03:33:15 Epoch 379 val_f_rmse: 0.04978103
02/05/2025 03:35:02 Epoch 380 val_loss: 2.56803250
02/05/2025 03:35:02 Epoch 380 train_e: 0.00125339
02/05/2025 03:35:02 Epoch 380 train_f: 0.01839039
02/05/2025 03:35:02 Epoch 380 train_e_rmse: 0.00125339
02/05/2025 03:35:02 Epoch 380 train_f_rmse: 0.01839039
02/05/2025 03:35:02 Epoch 380 lr-Adam: 0.00022518
02/05/2025 03:35:02 Epoch 380 val_e_rmse: 0.00101407
02/05/2025 03:35:02 Epoch 380 val_f_rmse: 0.04991188
02/05/2025 03:36:47 Epoch 381 val_loss: 2.56439877
02/05/2025 03:36:47 Epoch 381 train_e: 0.00099289
02/05/2025 03:36:47 Epoch 381 train_f: 0.01872261
02/05/2025 03:36:47 Epoch 381 train_e_rmse: 0.00099289
02/05/2025 03:36:47 Epoch 381 train_f_rmse: 0.01872261
02/05/2025 03:36:47 Epoch 381 lr-Adam: 0.00022518
02/05/2025 03:36:47 Epoch 381 val_e_rmse: 0.00082644
02/05/2025 03:36:47 Epoch 381 val_f_rmse: 0.04986488
02/05/2025 03:38:32 Epoch 382 val_loss: 2.56903243
02/05/2025 03:38:32 Epoch 382 train_e: 0.00081698
02/05/2025 03:38:32 Epoch 382 train_f: 0.01919741
02/05/2025 03:38:32 Epoch 382 train_e_rmse: 0.00081698
02/05/2025 03:38:32 Epoch 382 train_f_rmse: 0.01919741
02/05/2025 03:38:32 Epoch 382 lr-Adam: 0.00022518
02/05/2025 03:38:32 Epoch 382 val_e_rmse: 0.00083675
02/05/2025 03:38:32 Epoch 382 val_f_rmse: 0.04992898
02/05/2025 03:40:16 Epoch 383 val_loss: 2.57847476
02/05/2025 03:40:16 Epoch 383 train_e: 0.00123262
02/05/2025 03:40:16 Epoch 383 train_f: 0.01867707
02/05/2025 03:40:16 Epoch 383 train_e_rmse: 0.00123262
02/05/2025 03:40:16 Epoch 383 train_f_rmse: 0.01867707
02/05/2025 03:40:16 Epoch 383 lr-Adam: 0.00022518
02/05/2025 03:40:16 Epoch 383 val_e_rmse: 0.00094801
02/05/2025 03:40:16 Epoch 383 val_f_rmse: 0.05003843
02/05/2025 03:42:01 Epoch 384 val_loss: 2.54665017
02/05/2025 03:42:01 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 03:42:01 Epoch 384 train_e: 0.00068146
02/05/2025 03:42:01 Epoch 384 train_f: 0.01801154
02/05/2025 03:42:01 Epoch 384 train_e_rmse: 0.00068146
02/05/2025 03:42:01 Epoch 384 train_f_rmse: 0.01801154
02/05/2025 03:42:01 Epoch 384 lr-Adam: 0.00022518
02/05/2025 03:42:01 Epoch 384 val_e_rmse: 0.00080425
02/05/2025 03:42:01 Epoch 384 val_f_rmse: 0.04968871
02/05/2025 03:43:45 Epoch 385 val_loss: 2.56506848
02/05/2025 03:43:45 Epoch 385 train_e: 0.00135472
02/05/2025 03:43:45 Epoch 385 train_f: 0.01939135
02/05/2025 03:43:45 Epoch 385 train_e_rmse: 0.00135472
02/05/2025 03:43:45 Epoch 385 train_f_rmse: 0.01939135
02/05/2025 03:43:45 Epoch 385 lr-Adam: 0.00022518
02/05/2025 03:43:45 Epoch 385 val_e_rmse: 0.00111253
02/05/2025 03:43:45 Epoch 385 val_f_rmse: 0.04985314
02/05/2025 03:45:30 Epoch 386 val_loss: 2.55370927
02/05/2025 03:45:30 Epoch 386 train_e: 0.00136377
02/05/2025 03:45:30 Epoch 386 train_f: 0.02080601
02/05/2025 03:45:30 Epoch 386 train_e_rmse: 0.00136377
02/05/2025 03:45:30 Epoch 386 train_f_rmse: 0.02080601
02/05/2025 03:45:30 Epoch 386 lr-Adam: 0.00022518
02/05/2025 03:45:30 Epoch 386 val_e_rmse: 0.00084334
02/05/2025 03:45:30 Epoch 386 val_f_rmse: 0.04977807
02/05/2025 03:47:15 Epoch 387 val_loss: 2.55860376
02/05/2025 03:47:15 Epoch 387 train_e: 0.00156905
02/05/2025 03:47:15 Epoch 387 train_f: 0.01909178
02/05/2025 03:47:15 Epoch 387 train_e_rmse: 0.00156905
02/05/2025 03:47:15 Epoch 387 train_f_rmse: 0.01909178
02/05/2025 03:47:15 Epoch 387 lr-Adam: 0.00022518
02/05/2025 03:47:15 Epoch 387 val_e_rmse: 0.00176609
02/05/2025 03:47:15 Epoch 387 val_f_rmse: 0.04974044
02/05/2025 03:48:59 Epoch 388 val_loss: 2.54519486
02/05/2025 03:48:59 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 03:48:59 Epoch 388 train_e: 0.00097716
02/05/2025 03:48:59 Epoch 388 train_f: 0.01974628
02/05/2025 03:48:59 Epoch 388 train_e_rmse: 0.00097716
02/05/2025 03:48:59 Epoch 388 train_f_rmse: 0.01974628
02/05/2025 03:48:59 Epoch 388 lr-Adam: 0.00022518
02/05/2025 03:48:59 Epoch 388 val_e_rmse: 0.00119280
02/05/2025 03:48:59 Epoch 388 val_f_rmse: 0.04968482
02/05/2025 03:50:44 Epoch 389 val_loss: 2.55206966
02/05/2025 03:50:44 Epoch 389 train_e: 0.00209708
02/05/2025 03:50:44 Epoch 389 train_f: 0.01637490
02/05/2025 03:50:44 Epoch 389 train_e_rmse: 0.00209708
02/05/2025 03:50:44 Epoch 389 train_f_rmse: 0.01637490
02/05/2025 03:50:44 Epoch 389 lr-Adam: 0.00022518
02/05/2025 03:50:44 Epoch 389 val_e_rmse: 0.00183074
02/05/2025 03:50:44 Epoch 389 val_f_rmse: 0.04968698
02/05/2025 03:52:29 Epoch 390 val_loss: 2.55141592
02/05/2025 03:52:29 Epoch 390 train_e: 0.00096819
02/05/2025 03:52:29 Epoch 390 train_f: 0.01740678
02/05/2025 03:52:29 Epoch 390 train_e_rmse: 0.00096819
02/05/2025 03:52:29 Epoch 390 train_f_rmse: 0.01740678
02/05/2025 03:52:29 Epoch 390 lr-Adam: 0.00022518
02/05/2025 03:52:29 Epoch 390 val_e_rmse: 0.00089742
02/05/2025 03:52:29 Epoch 390 val_f_rmse: 0.04973019
02/05/2025 03:54:13 Epoch 391 val_loss: 2.56524253
02/05/2025 03:54:13 Epoch 391 train_e: 0.00157910
02/05/2025 03:54:13 Epoch 391 train_f: 0.01711025
02/05/2025 03:54:13 Epoch 391 train_e_rmse: 0.00157910
02/05/2025 03:54:13 Epoch 391 train_f_rmse: 0.01711025
02/05/2025 03:54:13 Epoch 391 lr-Adam: 0.00022518
02/05/2025 03:54:13 Epoch 391 val_e_rmse: 0.00144428
02/05/2025 03:54:13 Epoch 391 val_f_rmse: 0.04986878
02/05/2025 03:55:58 Epoch 392 val_loss: 2.55896449
02/05/2025 03:55:58 Epoch 392 train_e: 0.00043779
02/05/2025 03:55:58 Epoch 392 train_f: 0.01848762
02/05/2025 03:55:58 Epoch 392 train_e_rmse: 0.00043779
02/05/2025 03:55:58 Epoch 392 train_f_rmse: 0.01848762
02/05/2025 03:55:58 Epoch 392 lr-Adam: 0.00022518
02/05/2025 03:55:58 Epoch 392 val_e_rmse: 0.00134317
02/05/2025 03:55:58 Epoch 392 val_f_rmse: 0.04979790
02/05/2025 03:57:43 Epoch 393 val_loss: 2.55410290
02/05/2025 03:57:43 Epoch 393 train_e: 0.00058079
02/05/2025 03:57:43 Epoch 393 train_f: 0.01895408
02/05/2025 03:57:43 Epoch 393 train_e_rmse: 0.00058079
02/05/2025 03:57:43 Epoch 393 train_f_rmse: 0.01895408
02/05/2025 03:57:43 Epoch 393 lr-Adam: 0.00022518
02/05/2025 03:57:43 Epoch 393 val_e_rmse: 0.00100111
02/05/2025 03:57:43 Epoch 393 val_f_rmse: 0.04976195
02/05/2025 03:59:28 Epoch 394 val_loss: 2.57141685
02/05/2025 03:59:28 Epoch 394 train_e: 0.00101760
02/05/2025 03:59:28 Epoch 394 train_f: 0.01791929
02/05/2025 03:59:28 Epoch 394 train_e_rmse: 0.00101760
02/05/2025 03:59:28 Epoch 394 train_f_rmse: 0.01791929
02/05/2025 03:59:28 Epoch 394 lr-Adam: 0.00022518
02/05/2025 03:59:28 Epoch 394 val_e_rmse: 0.00091238
02/05/2025 03:59:28 Epoch 394 val_f_rmse: 0.04994528
02/05/2025 04:01:13 Epoch 395 val_loss: 2.55780411
02/05/2025 04:01:13 Epoch 395 train_e: 0.00083469
02/05/2025 04:01:13 Epoch 395 train_f: 0.01688853
02/05/2025 04:01:13 Epoch 395 train_e_rmse: 0.00083469
02/05/2025 04:01:13 Epoch 395 train_f_rmse: 0.01688853
02/05/2025 04:01:13 Epoch 395 lr-Adam: 0.00022518
02/05/2025 04:01:13 Epoch 395 val_e_rmse: 0.00086331
02/05/2025 04:01:13 Epoch 395 val_f_rmse: 0.04977289
02/05/2025 04:02:57 Epoch 396 val_loss: 2.57105541
02/05/2025 04:02:57 Epoch 396 train_e: 0.00062316
02/05/2025 04:02:57 Epoch 396 train_f: 0.01935155
02/05/2025 04:02:57 Epoch 396 train_e_rmse: 0.00062316
02/05/2025 04:02:57 Epoch 396 train_f_rmse: 0.01935155
02/05/2025 04:02:57 Epoch 396 lr-Adam: 0.00022518
02/05/2025 04:02:57 Epoch 396 val_e_rmse: 0.00090041
02/05/2025 04:02:57 Epoch 396 val_f_rmse: 0.04992807
02/05/2025 04:04:42 Epoch 397 val_loss: 2.56797266
02/05/2025 04:04:42 Epoch 397 train_e: 0.00045754
02/05/2025 04:04:42 Epoch 397 train_f: 0.01708696
02/05/2025 04:04:42 Epoch 397 train_e_rmse: 0.00045754
02/05/2025 04:04:42 Epoch 397 train_f_rmse: 0.01708696
02/05/2025 04:04:42 Epoch 397 lr-Adam: 0.00022518
02/05/2025 04:04:42 Epoch 397 val_e_rmse: 0.00120894
02/05/2025 04:04:42 Epoch 397 val_f_rmse: 0.04990438
02/05/2025 04:06:27 Epoch 398 val_loss: 2.57107353
02/05/2025 04:06:27 Epoch 398 train_e: 0.00084053
02/05/2025 04:06:27 Epoch 398 train_f: 0.01806375
02/05/2025 04:06:27 Epoch 398 train_e_rmse: 0.00084053
02/05/2025 04:06:27 Epoch 398 train_f_rmse: 0.01806375
02/05/2025 04:06:27 Epoch 398 lr-Adam: 0.00022518
02/05/2025 04:06:27 Epoch 398 val_e_rmse: 0.00103208
02/05/2025 04:06:27 Epoch 398 val_f_rmse: 0.04994769
02/05/2025 04:08:12 Epoch 399 val_loss: 2.56746078
02/05/2025 04:08:12 Epoch 399 train_e: 0.00044815
02/05/2025 04:08:12 Epoch 399 train_f: 0.01689193
02/05/2025 04:08:12 Epoch 399 train_e_rmse: 0.00044815
02/05/2025 04:08:12 Epoch 399 train_f_rmse: 0.01689193
02/05/2025 04:08:12 Epoch 399 lr-Adam: 0.00022518
02/05/2025 04:08:12 Epoch 399 val_e_rmse: 0.00083571
02/05/2025 04:08:12 Epoch 399 val_f_rmse: 0.04990098
02/05/2025 04:09:57 Epoch 400 val_loss: 2.55998087
02/05/2025 04:09:57 Epoch 400 train_e: 0.00117127
02/05/2025 04:09:57 Epoch 400 train_f: 0.01762449
02/05/2025 04:09:57 Epoch 400 train_e_rmse: 0.00117127
02/05/2025 04:09:57 Epoch 400 train_f_rmse: 0.01762449
02/05/2025 04:09:57 Epoch 400 lr-Adam: 0.00018014
02/05/2025 04:09:57 Epoch 400 val_e_rmse: 0.00116159
02/05/2025 04:09:57 Epoch 400 val_f_rmse: 0.04983110
02/05/2025 04:11:42 Epoch 401 val_loss: 2.54165602
02/05/2025 04:11:42 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 04:11:42 Epoch 401 train_e: 0.00064227
02/05/2025 04:11:42 Epoch 401 train_f: 0.01796306
02/05/2025 04:11:42 Epoch 401 train_e_rmse: 0.00064227
02/05/2025 04:11:42 Epoch 401 train_f_rmse: 0.01796306
02/05/2025 04:11:42 Epoch 401 lr-Adam: 0.00018014
02/05/2025 04:11:42 Epoch 401 val_e_rmse: 0.00090888
02/05/2025 04:11:42 Epoch 401 val_f_rmse: 0.04965926
02/05/2025 04:13:26 Epoch 402 val_loss: 2.55026531
02/05/2025 04:13:26 Epoch 402 train_e: 0.00063510
02/05/2025 04:13:26 Epoch 402 train_f: 0.01668838
02/05/2025 04:13:26 Epoch 402 train_e_rmse: 0.00063510
02/05/2025 04:13:26 Epoch 402 train_f_rmse: 0.01668838
02/05/2025 04:13:26 Epoch 402 lr-Adam: 0.00018014
02/05/2025 04:13:26 Epoch 402 val_e_rmse: 0.00108927
02/05/2025 04:13:26 Epoch 402 val_f_rmse: 0.04971920
02/05/2025 04:15:12 Epoch 403 val_loss: 2.55391288
02/05/2025 04:15:12 Epoch 403 train_e: 0.00031656
02/05/2025 04:15:12 Epoch 403 train_f: 0.01643505
02/05/2025 04:15:12 Epoch 403 train_e_rmse: 0.00031656
02/05/2025 04:15:12 Epoch 403 train_f_rmse: 0.01643505
02/05/2025 04:15:12 Epoch 403 lr-Adam: 0.00018014
02/05/2025 04:15:12 Epoch 403 val_e_rmse: 0.00089149
02/05/2025 04:15:12 Epoch 403 val_f_rmse: 0.04976657
02/05/2025 04:16:56 Epoch 404 val_loss: 2.55201697
02/05/2025 04:16:56 Epoch 404 train_e: 0.00169844
02/05/2025 04:16:56 Epoch 404 train_f: 0.01630129
02/05/2025 04:16:56 Epoch 404 train_e_rmse: 0.00169844
02/05/2025 04:16:56 Epoch 404 train_f_rmse: 0.01630129
02/05/2025 04:16:56 Epoch 404 lr-Adam: 0.00018014
02/05/2025 04:16:56 Epoch 404 val_e_rmse: 0.00160249
02/05/2025 04:16:56 Epoch 404 val_f_rmse: 0.04969398
02/05/2025 04:18:41 Epoch 405 val_loss: 2.55196643
02/05/2025 04:18:41 Epoch 405 train_e: 0.00064090
02/05/2025 04:18:41 Epoch 405 train_f: 0.01835686
02/05/2025 04:18:41 Epoch 405 train_e_rmse: 0.00064090
02/05/2025 04:18:41 Epoch 405 train_f_rmse: 0.01835686
02/05/2025 04:18:41 Epoch 405 lr-Adam: 0.00018014
02/05/2025 04:18:41 Epoch 405 val_e_rmse: 0.00087583
02/05/2025 04:18:41 Epoch 405 val_f_rmse: 0.04974461
02/05/2025 04:20:26 Epoch 406 val_loss: 2.56313705
02/05/2025 04:20:26 Epoch 406 train_e: 0.00043690
02/05/2025 04:20:26 Epoch 406 train_f: 0.01846986
02/05/2025 04:20:26 Epoch 406 train_e_rmse: 0.00043690
02/05/2025 04:20:26 Epoch 406 train_f_rmse: 0.01846986
02/05/2025 04:20:26 Epoch 406 lr-Adam: 0.00018014
02/05/2025 04:20:26 Epoch 406 val_e_rmse: 0.00101864
02/05/2025 04:20:26 Epoch 406 val_f_rmse: 0.04985700
02/05/2025 04:22:11 Epoch 407 val_loss: 2.54061532
02/05/2025 04:22:11 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 04:22:11 Epoch 407 train_e: 0.00065704
02/05/2025 04:22:11 Epoch 407 train_f: 0.01756354
02/05/2025 04:22:11 Epoch 407 train_e_rmse: 0.00065704
02/05/2025 04:22:11 Epoch 407 train_f_rmse: 0.01756354
02/05/2025 04:22:11 Epoch 407 lr-Adam: 0.00018014
02/05/2025 04:22:11 Epoch 407 val_e_rmse: 0.00086882
02/05/2025 04:22:11 Epoch 407 val_f_rmse: 0.04964291
02/05/2025 04:23:56 Epoch 408 val_loss: 2.54469657
02/05/2025 04:23:56 Epoch 408 train_e: 0.00115091
02/05/2025 04:23:56 Epoch 408 train_f: 0.01924228
02/05/2025 04:23:56 Epoch 408 train_e_rmse: 0.00115091
02/05/2025 04:23:56 Epoch 408 train_f_rmse: 0.01924228
02/05/2025 04:23:56 Epoch 408 lr-Adam: 0.00018014
02/05/2025 04:23:56 Epoch 408 val_e_rmse: 0.00112394
02/05/2025 04:23:56 Epoch 408 val_f_rmse: 0.04967012
02/05/2025 04:25:41 Epoch 409 val_loss: 2.55315471
02/05/2025 04:25:41 Epoch 409 train_e: 0.00172543
02/05/2025 04:25:41 Epoch 409 train_f: 0.01940300
02/05/2025 04:25:41 Epoch 409 train_e_rmse: 0.00172543
02/05/2025 04:25:41 Epoch 409 train_f_rmse: 0.01940300
02/05/2025 04:25:41 Epoch 409 lr-Adam: 0.00018014
02/05/2025 04:25:41 Epoch 409 val_e_rmse: 0.00096256
02/05/2025 04:25:41 Epoch 409 val_f_rmse: 0.04975722
02/05/2025 04:27:26 Epoch 410 val_loss: 2.55410075
02/05/2025 04:27:26 Epoch 410 train_e: 0.00185322
02/05/2025 04:27:26 Epoch 410 train_f: 0.01829631
02/05/2025 04:27:26 Epoch 410 train_e_rmse: 0.00185322
02/05/2025 04:27:26 Epoch 410 train_f_rmse: 0.01829631
02/05/2025 04:27:26 Epoch 410 lr-Adam: 0.00018014
02/05/2025 04:27:26 Epoch 410 val_e_rmse: 0.00104201
02/05/2025 04:27:26 Epoch 410 val_f_rmse: 0.04974523
02/05/2025 04:29:11 Epoch 411 val_loss: 2.55857635
02/05/2025 04:29:11 Epoch 411 train_e: 0.00149938
02/05/2025 04:29:11 Epoch 411 train_f: 0.01906060
02/05/2025 04:29:11 Epoch 411 train_e_rmse: 0.00149938
02/05/2025 04:29:11 Epoch 411 train_f_rmse: 0.01906060
02/05/2025 04:29:11 Epoch 411 lr-Adam: 0.00018014
02/05/2025 04:29:11 Epoch 411 val_e_rmse: 0.00096030
02/05/2025 04:29:11 Epoch 411 val_f_rmse: 0.04980272
02/05/2025 04:30:56 Epoch 412 val_loss: 2.53855896
02/05/2025 04:30:56 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 04:30:56 Epoch 412 train_e: 0.00060402
02/05/2025 04:30:56 Epoch 412 train_f: 0.01750205
02/05/2025 04:30:56 Epoch 412 train_e_rmse: 0.00060402
02/05/2025 04:30:56 Epoch 412 train_f_rmse: 0.01750205
02/05/2025 04:30:56 Epoch 412 lr-Adam: 0.00018014
02/05/2025 04:30:56 Epoch 412 val_e_rmse: 0.00079932
02/05/2025 04:30:56 Epoch 412 val_f_rmse: 0.04960215
02/05/2025 04:32:41 Epoch 413 val_loss: 2.55001020
02/05/2025 04:32:41 Epoch 413 train_e: 0.00036988
02/05/2025 04:32:41 Epoch 413 train_f: 0.01768783
02/05/2025 04:32:41 Epoch 413 train_e_rmse: 0.00036988
02/05/2025 04:32:41 Epoch 413 train_f_rmse: 0.01768783
02/05/2025 04:32:41 Epoch 413 lr-Adam: 0.00018014
02/05/2025 04:32:41 Epoch 413 val_e_rmse: 0.00148137
02/05/2025 04:32:41 Epoch 413 val_f_rmse: 0.04968373
02/05/2025 04:34:26 Epoch 414 val_loss: 2.55602145
02/05/2025 04:34:26 Epoch 414 train_e: 0.00070934
02/05/2025 04:34:26 Epoch 414 train_f: 0.01774927
02/05/2025 04:34:26 Epoch 414 train_e_rmse: 0.00070934
02/05/2025 04:34:26 Epoch 414 train_f_rmse: 0.01774927
02/05/2025 04:34:26 Epoch 414 lr-Adam: 0.00018014
02/05/2025 04:34:26 Epoch 414 val_e_rmse: 0.00084889
02/05/2025 04:34:26 Epoch 414 val_f_rmse: 0.04976811
02/05/2025 04:36:11 Epoch 415 val_loss: 2.55012560
02/05/2025 04:36:11 Epoch 415 train_e: 0.00087204
02/05/2025 04:36:11 Epoch 415 train_f: 0.01648309
02/05/2025 04:36:11 Epoch 415 train_e_rmse: 0.00087204
02/05/2025 04:36:11 Epoch 415 train_f_rmse: 0.01648309
02/05/2025 04:36:11 Epoch 415 lr-Adam: 0.00018014
02/05/2025 04:36:11 Epoch 415 val_e_rmse: 0.00084771
02/05/2025 04:36:11 Epoch 415 val_f_rmse: 0.04973043
02/05/2025 04:37:55 Epoch 416 val_loss: 2.55728292
02/05/2025 04:37:55 Epoch 416 train_e: 0.00095281
02/05/2025 04:37:55 Epoch 416 train_f: 0.01834319
02/05/2025 04:37:55 Epoch 416 train_e_rmse: 0.00095281
02/05/2025 04:37:55 Epoch 416 train_f_rmse: 0.01834319
02/05/2025 04:37:55 Epoch 416 lr-Adam: 0.00018014
02/05/2025 04:37:55 Epoch 416 val_e_rmse: 0.00107272
02/05/2025 04:37:55 Epoch 416 val_f_rmse: 0.04978180
02/05/2025 04:39:40 Epoch 417 val_loss: 2.55308032
02/05/2025 04:39:40 Epoch 417 train_e: 0.00107993
02/05/2025 04:39:40 Epoch 417 train_f: 0.01676490
02/05/2025 04:39:40 Epoch 417 train_e_rmse: 0.00107993
02/05/2025 04:39:40 Epoch 417 train_f_rmse: 0.01676490
02/05/2025 04:39:40 Epoch 417 lr-Adam: 0.00018014
02/05/2025 04:39:40 Epoch 417 val_e_rmse: 0.00130707
02/05/2025 04:39:40 Epoch 417 val_f_rmse: 0.04973637
02/05/2025 04:41:26 Epoch 418 val_loss: 2.53829598
02/05/2025 04:41:26 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 04:41:26 Epoch 418 train_e: 0.00041806
02/05/2025 04:41:26 Epoch 418 train_f: 0.01551270
02/05/2025 04:41:26 Epoch 418 train_e_rmse: 0.00041806
02/05/2025 04:41:26 Epoch 418 train_f_rmse: 0.01551270
02/05/2025 04:41:26 Epoch 418 lr-Adam: 0.00018014
02/05/2025 04:41:26 Epoch 418 val_e_rmse: 0.00087878
02/05/2025 04:41:26 Epoch 418 val_f_rmse: 0.04961492
02/05/2025 04:43:11 Epoch 419 val_loss: 2.55723929
02/05/2025 04:43:11 Epoch 419 train_e: 0.00102669
02/05/2025 04:43:11 Epoch 419 train_f: 0.01629307
02/05/2025 04:43:11 Epoch 419 train_e_rmse: 0.00102669
02/05/2025 04:43:11 Epoch 419 train_f_rmse: 0.01629307
02/05/2025 04:43:11 Epoch 419 lr-Adam: 0.00018014
02/05/2025 04:43:11 Epoch 419 val_e_rmse: 0.00089730
02/05/2025 04:43:11 Epoch 419 val_f_rmse: 0.04981430
02/05/2025 04:44:56 Epoch 420 val_loss: 2.54325843
02/05/2025 04:44:56 Epoch 420 train_e: 0.00095812
02/05/2025 04:44:56 Epoch 420 train_f: 0.01740270
02/05/2025 04:44:56 Epoch 420 train_e_rmse: 0.00095812
02/05/2025 04:44:56 Epoch 420 train_f_rmse: 0.01740270
02/05/2025 04:44:56 Epoch 420 lr-Adam: 0.00018014
02/05/2025 04:44:56 Epoch 420 val_e_rmse: 0.00090366
02/05/2025 04:44:56 Epoch 420 val_f_rmse: 0.04966882
02/05/2025 04:46:41 Epoch 421 val_loss: 2.54246497
02/05/2025 04:46:41 Epoch 421 train_e: 0.00081248
02/05/2025 04:46:41 Epoch 421 train_f: 0.01929239
02/05/2025 04:46:41 Epoch 421 train_e_rmse: 0.00081248
02/05/2025 04:46:41 Epoch 421 train_f_rmse: 0.01929239
02/05/2025 04:46:41 Epoch 421 lr-Adam: 0.00018014
02/05/2025 04:46:41 Epoch 421 val_e_rmse: 0.00111948
02/05/2025 04:46:41 Epoch 421 val_f_rmse: 0.04963339
02/05/2025 04:48:27 Epoch 422 val_loss: 2.54156995
02/05/2025 04:48:27 Epoch 422 train_e: 0.00161082
02/05/2025 04:48:27 Epoch 422 train_f: 0.01754087
02/05/2025 04:48:27 Epoch 422 train_e_rmse: 0.00161082
02/05/2025 04:48:27 Epoch 422 train_f_rmse: 0.01754087
02/05/2025 04:48:27 Epoch 422 lr-Adam: 0.00018014
02/05/2025 04:48:27 Epoch 422 val_e_rmse: 0.00128257
02/05/2025 04:48:27 Epoch 422 val_f_rmse: 0.04963000
02/05/2025 04:50:12 Epoch 423 val_loss: 2.54395318
02/05/2025 04:50:12 Epoch 423 train_e: 0.00103611
02/05/2025 04:50:12 Epoch 423 train_f: 0.01822966
02/05/2025 04:50:12 Epoch 423 train_e_rmse: 0.00103611
02/05/2025 04:50:12 Epoch 423 train_f_rmse: 0.01822966
02/05/2025 04:50:12 Epoch 423 lr-Adam: 0.00018014
02/05/2025 04:50:12 Epoch 423 val_e_rmse: 0.00084397
02/05/2025 04:50:12 Epoch 423 val_f_rmse: 0.04967885
02/05/2025 04:51:57 Epoch 424 val_loss: 2.54291654
02/05/2025 04:51:57 Epoch 424 train_e: 0.00077703
02/05/2025 04:51:57 Epoch 424 train_f: 0.01903061
02/05/2025 04:51:57 Epoch 424 train_e_rmse: 0.00077703
02/05/2025 04:51:57 Epoch 424 train_f_rmse: 0.01903061
02/05/2025 04:51:57 Epoch 424 lr-Adam: 0.00018014
02/05/2025 04:51:57 Epoch 424 val_e_rmse: 0.00143419
